created_at.x,text,Sentiment
2021-07,"@davanna @craigtimes @Kriseman @GovRonDeSantis But to be so ignorant that “oh well let’s just let Red Tide happen all the time now. So it kills everything in the sea, so what’s the big deal”? 🤯. ",-0.7981
2021-07,"RT @mahoneysthename: Wow, the photo on this story😫 . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.7579
2021-07,"@PeterSchorschFL Never seen or smelled anything like it. Coffee Pot Bayou,  and the downtown waterfront are so thick with white specks it looks like you could walk on water.. ",0.6124
2021-07,"“There’s no signs that necessarily it’s going to be coming to an end soon, but I’ve learned enough not to try to predict Red Tide either.” . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",-0.8047
2021-07,"@SuzeSoFlo What happens to tourism? To the animals who prey upon the fish? I am wondering about the ospreys, pelicans, other birds. How long do the nutrients from the phosphate spill hang around? The tides just push the water around, don't necc. dilute it and wash it way as people assume.. ",0.0
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,@mahoneysthename Too bad he’s busy campaigning for president.. ,-0.5423
2021-07,@NikkiFriedFL @sarachong @Kriseman @GovRonDeSantis @SenRickScott Are you joking? #DeathSantis is only interested in preventing vaccinations and courting the trump base for his presidential run.. ,0.5423
2021-07,"@PeterSchorschFL Where is Shore Acres Bayou, I have lived in Shore Acres since 1983 and I’ve never heard of anything referred to as Shore Acres Bayou, I’m not suggesting it doesn’t exist, just wondering where it is. ",0.0
2021-07,"@NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott Ron DeSantis re-activated the Red Tide task
force, besides the money provided to Red Tide
Research at FWC in 2019 , besides other
partnerships that :

""develop technologies and approaches to control and mitigate red tide and its impacts.""

#NikkiFried
. https   www flgov com 2021 06 17 governor desantis holds roundtable to discuss floridas efforts to combat red tide",-0.34
2021-07,@GreyEyes7 @NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott she can’t do anything about this after a bill was signed making it harder to stop sugar burning. ,-0.296
2021-07,"@fergusonvicki22 @EPAAWheeler @EPAwater Maybe we could start with DeSantis returning our Mayor's calls &amp; pleas for help! Address the sources of pollution of the Bay like the disaster at Piney Point in April. They take our tourism dollars, give some back to save the local waters &amp; wildlife! 
. https   www google com amp s www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide  3foutputType amp",0.7639
2021-07,"@susanskate I live on the point of Bayou Grande, so I presume its where the two canals meet the larger water.. ",0.0
2021-07,@PeterSchorschFL Interesting. We live on Placido Bayou next to Smaks Bayou and there is a Weedon Island Bayou but that’s a new one to me. ,0.2144
2021-07,"@jsand850 @NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott No, a bill was signed making it harder for people to file lawsuits against corporations; however, a judge is allowing this lawsuit to continue.
. https   www businesswire com news home 20210702005458 en Hagens Berman and Berman Law Group Court Upholds Florida Residents E2 80 99 Claims in Sugarcane Burning Pollution Lawsuit Against Big Sugar",-0.7027
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,@NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott Dumping phosphate into the waters prone to red tide was his idea of HELP. Just not to #Florida citizens.. ,0.2808
2021-07,"RT @mahoneysthename: Wow, the photo on this story😫 . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.7579
2021-07,RT @danmaticsFOX: 500 tons of Dead Sea life collected in St. Pete. Mayor Rick @Kriseman giving an update on the cleanup efforts of the massive fish kill as a result of red tide.  @FOX13News . https   twitter com danmaticsFOX status 1415310314464219140 video 1,-0.8225
2021-07,@TerpTard @NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott Start that tour with the Governors mansion. 👍. ,0.0
2021-07,No Red Tide Relief In Sight As Dead Fish Overwhelm St. Petersburg . https   www wmfe org no red tide relief in sight as dead fish overwhelm st petersburg 185662,-0.8481
2021-07,RT @wmfeorlando: No Red Tide Relief In Sight As Dead Fish Overwhelm St. Petersburg . https   www wmfe org no red tide relief in sight as dead fish overwhelm st petersburg 185662,-0.8481
2021-07,RT @sherflint: St. Petersburg mayor to DeSantis: ‘We need your help’ with Red Tide . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide,0.4019
2021-07,RT @10TampaBay: St. Petersburg Mayor Rick Kriseman called on Gov. DeSantis to help handle the red tide outbreak sweeping across the area. . https   www wtsp com article news red tide kriseman redtide saint petersburg 67 358be98b e214 42d5 ab1d 8204b82f0623,0.4019
2021-07,"Downtown St Pete man, yikes, ugh.  #RedTide. ",-0.4215
2021-07,@NewsbyCasey @Kriseman @RonDeSantisFL I just saw this on @paullagrone WFTS. I never saw a grouper that big. Unbelievable. ,0.2023
2021-07,@10TampaBay Sorry but he's not listening. ,-0.0387
2021-07,"RT @ZackSampson: “It’s here. It’s bad,"" @MyFWC director said today of Red Tide in Tampa Bay. And ""there's not much we can do"" now other than pick up dead fish. @tb_times . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",-0.8555
2021-07,"This is what happens when you vote for people only interested in Money and Power. 

. https   www wfla com weather red tide its changed our way of life red tide smell ruining downtown st petersburg residents say",0.1779
2021-07,"RT @ErinBrockovich: You know why I’m right so damn often. Because I’ve seen it all before. 

When you pump dangerous amounts of contaminated water from Piney Point into Tampa Bay to prevent a catastrophe you’re gonna create another one. 

Pissed off yet?? I Am!! 

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",-0.9649
2021-07,Red tide: Dead fish keep washing up on St. Petersburg shores  . https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish,-0.8625
2021-07,@danmaticsFOX @Kriseman @FOX13News Holy DEAD Mackerel!!!. ,-0.7851
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,Actus Mer/Sea News:  No Red Tide relief in sight as dead fish overwhelm St. Petersburg - @ZackSampson @gabestern326 @TB_Times  . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg. https   twitter com JeromeOLLIER status 1415415075649638408 photo 1,-0.8481
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,"RT @ZackSampson: “It’s here. It’s bad,"" @MyFWC director said today of Red Tide in Tampa Bay. And ""there's not much we can do"" now other than pick up dead fish. @tb_times . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",-0.8555
2021-07,"@davanna The time will come soon where there is no recovery from these toxic pollutants…. Birds, animals, fish, mammals even humans can only survive so much.. ",-0.296
2021-07,Red tide has wrecked Pinellas County. . https   floridapolitics com archives 439886 st pete crews collect more than 6 tons of dead fish as red tide continues,-0.6486
2021-07,RT @FCVoters: Red tide has wrecked Pinellas County. . https   floridapolitics com archives 439886 st pete crews collect more than 6 tons of dead fish as red tide continues,-0.6486
2021-07,RT @10TampaBay: St. Petersburg Mayor Rick Kriseman called on Gov. DeSantis to help handle the red tide outbreak sweeping across the area. . https   www wtsp com article news red tide kriseman redtide saint petersburg 67 358be98b e214 42d5 ab1d 8204b82f0623,0.4019
2021-07,"Nikki Fried called on DeSantis to declare a state of Emergency. Mayor is also asking for help. Silence from DeSantis.

St. Petersburg mayor to DeSantis: ‘We need your help’ with Red Tide . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.4215
2021-07,Does anyone care that the red tide is destroying our Gulf Coast and all the animals? I am sick of the rape and pillage mentality in Florida.. https   www wfla com weather red tide worse everyday red tide smell hits downtown st pete,-0.91
2021-07,RT @craigtimes: No red tide toxic #algae bloom relief in sight for #Florida city as tons of dead fish pile up on waterfront  via @ZackSampson &amp; @gabestern326. https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg,-0.8176
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"St Petersburg, Fl city crews are out removing this giant Goliath Grouper from Tampa Bay due to the effects of Red Tide 
#redtide #tampabay #StPetersburg . https   twitter com Seethroughadven status 1415425470997352451 video 1",0.0
2021-07,St. Pete leaders beg for state help with overwhelming red tide cleanup  via @YouTube. https   www youtube com watch,0.4019
2021-07,"Rafts of dead fish are washing ashore more quickly than crews can gather the carcasses. Workers have picked up 477 tons of dead marine life from the coastline in recent weeks, according to Mayor Rick Kriseman.

. https   triblive com news world no red tide relief in sight as dead fish overwhelm st petersburg",-0.9287
2021-07,"RT @BillWeirCNN: 600 tons of dead sea life picked up around Tampa Bay and the Red Tide ""isn't going away anytime soon.""
. https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",-0.8555
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @ErinBrockovich: You know why I’m right so damn often. Because I’ve seen it all before. 

When you pump dangerous amounts of contaminated water from Piney Point into Tampa Bay to prevent a catastrophe you’re gonna create another one. 

Pissed off yet?? I Am!! 

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",-0.9649
2021-07,"RT @ErinBrockovich: You know why I’m right so damn often. Because I’ve seen it all before. 

When you pump dangerous amounts of contaminated water from Piney Point into Tampa Bay to prevent a catastrophe you’re gonna create another one. 

Pissed off yet?? I Am!! 

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",-0.9649
2021-07,@TribLIVE Wow.. ,0.0
2021-07,"A little help from our friends to combat red tide?

#DoveNews #RickKriseman #/StPetersburg #Florida #RonDeSantis #redtide #environment

 . https   www wtsp com article news red tide kriseman redtide saint petersburg 67 358be98b e214 42d5 ab1d 8204b82f0623. https   twitter com 1055TheDove status 1415430913236873217 photo 1",0.4779
2021-07,"RT @mahoneysthename: Wow, the photo on this story😫 . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.7579
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @ErinBrockovich: You know why I’m right so damn often. Because I’ve seen it all before. 

When you pump dangerous amounts of contaminated water from Piney Point into Tampa Bay to prevent a catastrophe you’re gonna create another one. 

Pissed off yet?? I Am!! 

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",-0.9649
2021-07,"@AnnaForFlorida @tizzywoman @GovRonDeSantis @NikkiFried @ElastigirlVotes @Kiwiheather @floricuas @ForOurFutureFL @RepValDemings @FloridaTourism @evergfoundation I think St Pete. The mayor is begging DeSantis for help

. https   wusfnews wusf usf edu environment 2021 07 14 kriseman urges desantis help to fight red tide in pinellas",0.4215
2021-07,"So far, city workers in St. Pete have collected more than a million pounds of dead fish that have washed up in the waterways and on the shoreline due to red tide. Now Mayor Rick Kriseman is asking Gov. Ron DeSantis to declare a state of emergency. . https   www fox13news com news dead fish continue to overwhelm st pete coastline",-0.9169
2021-07,"""My office has not heard from the governor. I'm not sure if the county has,"" said St. Pete Mayor Rick Kriseman. ""So far, it's been kind of silent. And we sure would like some help from the governor's office""

#DeathSantis It's more than just #COVID19

. https   wusfnews wusf usf edu environment 2021 07 14 kriseman urges desantis help to fight red tide in pinellas",0.3348
2021-07,"RT @FOX13News: So far, city workers in St. Pete have collected more than a million pounds of dead fish that have washed up in the waterways and on the shoreline due to red tide. Now Mayor Rick Kriseman is asking Gov. Ron DeSantis to declare a state of emergency. . https   www fox13news com news dead fish continue to overwhelm st pete coastline",-0.9169
2021-07,RT @danmaticsFOX: 500 tons of Dead Sea life collected in St. Pete. Mayor Rick @Kriseman giving an update on the cleanup efforts of the massive fish kill as a result of red tide.  @FOX13News . https   twitter com danmaticsFOX status 1415310314464219140 video 1,-0.8225
2021-07,@danmaticsFOX @PalmettoDemo @Kriseman @FOX13News Saw it on Fox13 while waiting for the weather....disgusting!!. ,0.0
2021-07,@FOX13News #cameronherrin3 #cameron_herrin  #Florida  #tampa  #JusticeForCameronherrin #cameronherrin . https   twitter com Sarjjan7 status 1415435670143868928 photo 1,0.0
2021-07,@FOX13News #cameronherrin3 #cameron_herrin  #Florida  #tampa  #JusticeForCameronherrin #cameronherrin . https   twitter com Sarjjan7 status 1415435745666424834 photo 1,0.0
2021-07,@FOX13News The State already gave Pinellas the money.. ,0.0
2021-07,"@10TampaBay 👉St. Pete 5 X Grammy Contender @RnbChrisTian can't sing and record cause the red tide is impacting his 5 octave voice! 
Chris loves St. Pete &amp; Tampa, but can't submit his music for 64th Annual Grammy Awards ☹ . https   twitter com RnBChrisTian status 1415436458278760456",0.784
2021-07,More than 675 tons of dead sea life have been picked up in Pinellas County as Red Tide rages on. Frustration and costs are building. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide,-0.8316
2021-07,@FOX13News 🤮🤮.. ,0.0
2021-07,RT @ZackSampson: More than 675 tons of dead sea life have been picked up in Pinellas County as Red Tide rages on. Frustration and costs are building. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide,-0.8316
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"@GovRonDeSantis Red Tide is making people sick in St Pete!!! 
What are you going to do???. ",-0.6923
2021-07,@10TampaBay @RobertGBlackmon for Mayor!. ,0.0
2021-07,"@mahoneysthename @ida_v_e @ZackSampson @gabestern326 Sad, painful incompetence on the state government's part (in general).. ",-0.8519
2021-07,"Red tide issues have St. Petersburg on red alert, and Mayor Rick Kriseman said Wednesday crews are at their wits end with long days.

Now, @Kriseman is asking @GovRonDeSantis for help.  via @WFLAChristine. https   www wfla com weather red tide red tide st pete mayor pleads for resources from gov ron desantis",0.5994
2021-07,"RT @WFLA: Red tide issues have St. Petersburg on red alert, and Mayor Rick Kriseman said Wednesday crews are at their wits end with long days.

Now, @Kriseman is asking @GovRonDeSantis for help.  via @WFLAChristine. https   www wfla com weather red tide red tide st pete mayor pleads for resources from gov ron desantis",0.5994
2021-07,"If you're thinking about chancing the beaches this weekend you may want to check the Red Tide map, available on Visit St. Pete/Clearwater's website first. . https   www 1073theeagle com entertainment check red tide conditions with this map before you hit beaches N44WRHG33ZAIPBEMBW5JSZF5SE",0.4767
2021-07,@FOX13News 😂😆😅🤣. ,0.0
2021-07,RT @ZackSampson: More than 675 tons of dead sea life have been picked up in Pinellas County as Red Tide rages on. Frustration and costs are building. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide,-0.8316
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,@chrislhayes Come take a whiff of this red tide in St. Pete!. ,0.0
2021-07,@NikkiFriedFL @Kriseman @GovRonDeSantis @SenRickScott Huh. @GovRonDeSantis is MIA in his own state again? What a surprise!. ,-0.4981
2021-07,"“We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"⁦@GovRonDeSantis⁩

Once again, he is nowhere on this issue and Dem Mayor Kriseman pleads for ER help to combat cleanup of #ridetide caused by #pineypoint disaster. 

. https   www wfla com weather red tide red tide st pete mayor pleads for resources from gov ron desantis amp",-0.5859
2021-07,@10TampaBay They’re asking the wrong guy for help. He don’t give a shit about our oceans.. ,-0.6124
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @mahoneysthename: Wow, the photo on this story😫 . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.7579
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,@AquasCarlos @TB_Times Orrrr the governor has a responsibility to address crises in his state. So political.. ,0.0
2021-07,RT @ZackSampson: More than 675 tons of dead sea life have been picked up in Pinellas County as Red Tide rages on. Frustration and costs are building. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide,-0.8316
2021-07,@nastyWoman1268 @AquasCarlos @TB_Times Like dumping sewage in the bay? Kriseman wasn’t saying much then.. ,0.0516
2021-07,@TB_Times DeSantis and his polluting cronies are responsible. Clean it up Ronnie!. ,0.6476
2021-07,"@TB_Times I'm confused.  Thought @GovRonDeSantis was the governor of Florida.  If a Florida city needs help with a problem that affects the State (ie tourism, revenue, etc),.why not work with the City to help? Why must it always be so complicated?. ",0.1926
2021-07,"@TB_Times Worst governor ever. #DeSantis thinks being governor is just a pit stop, it should be his last stop. #DeathSantis. ",-0.8176
2021-07,"RT @mahoneysthename: Wow, the photo on this story😫 . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.7579
2021-07,"If you are waiting for help from that jackarse who is running the State as @Governor @GovRonDeSantis, Don’t hold your breath! One second thought hold your  help St. Pete leaders beg for state help with overwhelming red tide cleanup  . http   breath No. https   www abcactionnews com news region south pinellas st petersburg st pete leaders beg for state help with overwhelming red tide cleanup",0.8356
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,@ClayWilkinson9 @nastyWoman1268 @AquasCarlos @TB_Times The sewage was years ago and didn’t contain the nitrates that led to the exponential bloom of red tide this year. The difference is this leading to beach businesses losing money due to the reduced tourism and devestating loss of marine life.. ,-0.5994
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"@Cschel57 @IanGeorges21 @JordanCrammer Red Tide seems limited to St Pete, not here yet. ",-0.2263
2021-07,No Red Tide relief in sight as dead fish overwhelm St. Petersburg . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg,-0.8481
2021-07,"@GovRonDeSantis Dear mini Trump. Take care of your garbage first.
 600 TONS!. https   www wfla com weather red tide red tide st pete mayor pleads for resources from gov ron desantis",0.7263
2021-07,@BN9 Buckets of these need to be left on the steps of Tallahassee every day until elected officials choose to hold the perpetrators responsible. ,0.0772
2021-07,RT @danmaticsFOX: 500 tons of Dead Sea life collected in St. Pete. Mayor Rick @Kriseman giving an update on the cleanup efforts of the massive fish kill as a result of red tide.  @FOX13News . https   twitter com danmaticsFOX status 1415310314464219140 video 1,-0.8225
2021-07,@mahoneysthename @GovRonDeSantis. ,0.0
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,@craigtimes @Kriseman @GovRonDeSantis @ZackSampson Governor what are you doing to handle this crisis ??. ,-0.7379
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,No Red Tide relief in sight as dead fish overwhelm St. Petersburg  . https   ecotopical com physorg 328043 red tide relief sight dead fish overwhelm st petersburg. https   twitter com EcoTopicalNews status 1415482518690619393 photo 1,-0.7906
2021-07,@TribLIVE . https   twitter com Jernjawn status 1415483069944012800 photo 1,0.0
2021-07,"RT @craigtimes: #Florida city's mayor, @Kriseman, begs @GovRonDeSantis for help in dealing with red tide toxic #algae bloom killing fish by the ton.  via @ZackSampson. https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",0.0
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,@FOX13News How about money for red tide clean up? He basically told the mayor of St. Pete to F-off.. ,0.4019
2021-07,"RT @TB_Times: “We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.6597
2021-07,"RT @NikkiFriedFL: I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",-0.1779
