created_at.x,text,Sentiment
2021-07,RT @FloridaIssues: red tide at anclote key - The Hull Truth - Boating and Fishing Forum -  #GoogleAlerts. https   www thehulltruth com florida georgia 1171633 red tide anclote key html,0.3182
2021-07,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",0.0
2021-07,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",0.0
2021-07,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",0.0
2021-07,Red Tide continues to take its toll on Tampa Bay waters - including those along St. Petersburg’s downtown. The latest from @wusf . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties,-0.5423
2021-07,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,"The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: . https   tampabaytimes fl newsmemory com",-0.8555
2021-07,"RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,"RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,"RT @realBLOTUS: Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay . https   twitter com abcactionnews status 1410508472555278338",-0.0772
2021-07,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,. https   www google com amp s patch com florida southtampa amp 29652631 high levels of red tide detected in hillsborough pasco counties,0.0
2021-07,"Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,"RT @Stunned95005444: Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,RT @Stunned95005444: . https   www google com amp s patch com florida southtampa amp 29652631 high levels of red tide detected in hillsborough pasco counties,0.0
2021-07,"Be aware when traveling!  Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.807
2021-07,"Florida slammed with Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",-0.7906
2021-07,@jpalmiotti It’s moving north as well. Aunt and Uncle live in New Port Richey and they are having issues with red tide at their beach.. ,0.2732
2021-07,"The organism that causes red tide has been found in 53 places along the Gulf Coast in the past week. High concentrations were found in 27 samples. Of those, 12 were found in Pinellas; eight in Hillsborough; six in Pasco and one in Sarasota County

. https   wusfnews wusf usf edu environment 2021 07 09 tampa bay is floridas epicenter of red tide",0.0
2021-07,Beach hazards are in place and people should not go in the water at Pinellas County Beaches. Red tide can cause respiratory sicknesses. Pasco &amp; Hillsborough counties have also reported fish kills in the past 10 days. …/2. ,-0.5423
2021-07,"Fish kills from red tide continue to pollute the waters around downtown St. Petersburg, and smaller die-offs were reported in Pasco, Hillsborough, Manatee and Sarasota counties.
. https   wusfnews wusf usf edu environment 2021 07 14 fwc report finds lingering high concentrations of red tide in tampa bay",-0.7783
2021-07,"RT @wusf: Fish kills from red tide continue to pollute the waters around downtown St. Petersburg, and smaller die-offs were reported in Pasco, Hillsborough, Manatee and Sarasota counties.
. https   wusfnews wusf usf edu environment 2021 07 14 fwc report finds lingering high concentrations of red tide in tampa bay",-0.7783
2021-07,.@MyFWC researchers found red tide in 107 samples from Pasco County south to Sarasota County as fish kills continue around downtown St. Petersburg and throughout the waters of Tampa Bay.  . https   health wusf usf edu health news florida 2021 07 15 fwc report finds lingering high concentrations of red tide in tampa bay,-0.5423
2021-07,"Anecdotally, the red tide feels like it’s creeping north and the proof is in the pudding; FWC shows the red tide concentrations increasing in severity and pushing up to the Pasco County line (2/5). ",0.3612
2021-07,"Scallop season is underway in Pasco County! Luckily, red tide isn’t causing too many problems for people out here right now. @MyFWC recommends staying away from areas with med-high concentrations. You can check all that on their daily sampling maps on  . https   www abcactionnews com. https   twitter com McKennaKingTV status 1416883307573350407 photo 1",0.4199
2021-07,Fresh catch from some local hunters from today! . https   twitter com McKennaKingTV status 1416892711588831233 video 1,0.3802
2021-07,"Scallop season is well underway in Pasco County, drawing in locals and tourists alike. . https   www abcactionnews com news region pasco scallop season gets underway in pasco county fwc recommends monitoring red tide samples",0.4588
2021-07,@McKennaKingTV @MyFWC Are they contaminated?  Water is nasty! Red tide is killing everything.. ,-0.8516
2021-07,@alfadeco23 @MyFWC FWC says you’re good as long as you stay away from areas with med-high concentration of the algae. So you do have to be careful about where you’re going.. ,0.5423
2021-07,@McKennaKingTV @MyFWC Thanks for your answer. 💐. ,0.4404
2021-07,"While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.4215
2021-07,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.4215
2021-07,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.4215
2021-07,"Despite red tide concerns, scalloping is back in Pasco County -  #GoogleAlerts. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.0
2021-07,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.4215
2021-07,"High levels of #redtide are still being reported from Pasco to Sarasota counties. Fishkill cleanups are approaching 1,000 tons.
. https   www wmnf org florida fisherman tv host accuses florida gov and fish and wildlife chief of downplaying red tide for profit",0.128
2021-07,"More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.8685
2021-07,"RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.8685
2021-07,"RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",0.8685
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida clearwater weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida largo s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida safetyharbor s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida dunedin s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida eastlake s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida gulfport s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida tarponsprings s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"RT @GulfportPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida gulfport s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida palmharbor s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"RT @PalmHarborPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida palmharbor s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida pinellasbeaches s houex weather service issues red tide hazard statement beach goers",0.296
2021-07,"Red Tide Decreasing In Tampa Bay; Increasing Along Gulf Beaches. Fish kills have been reported the past week along beaches in Pasco, Pinellas, Hillsborough, Manatee and Sarasota counties. | WUSF  @wusf . https   wusfnews wusf usf edu environment 2021 07 28 red tide decreasing in tampa bay increasing along gulf beaches. https   twitter com tstanfield status 1420700734459420673 photo 1",-0.5423
2021-07,"RED TIDE UPDATE: Suspected red tide-related respiratory irritation was reported in Lee, Manatee, Pasco, Pinellas, and Sarasota Counties. If you are sensitive to red tide, you may want to wear a mask to reduce the risk of respiratory irritation.

. https   news wgcu org 2021 02 11 red tide report",-0.8519
2021-08,"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",-0.575
2021-08,"RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",-0.575
2021-08,"RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",-0.575
2021-08,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",-0.296
2021-08,"RED TIDE UPDATE: Suspected red tide-related fish kills were reported in Charlotte, Hernando, Manatee, Pasco, Pinellas, and Sarasota Counties, and suspected #redtide-related respiratory irritation was reported in Charlotte, Manatee, Pinellas and Sarasota. . https   news wgcu org 2021 02 11 red tide report",-0.8625
2021-08,"The red tide organism, Karenia brevis, was observed along Pasco, Pinellas, Manatee and Sarasota counties.
. https   www wtsp com article news red tide red tide remains present in the tampa bay area 67 d76ffdfc c2d2 4593 a9e4 211be6d1bbc6",0.0
2021-08,@10TampaBay damn Fred didn’t get close enough to clear it out either?. ,-0.0258
2021-08,".@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
. https   news wgcu org 2021 02 11 red tide report",0.2732
2021-08,"RT @wgcu: .@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
. https   news wgcu org 2021 02 11 red tide report",0.2732
2021-08,"A weekly report from @MyFWC showed high concentrations of #redtide offshore in Pasco County and along the coast of Madeira Beach in Pinellas and near several beaches in Sarasota, including Venice Beach and Manasota Beach.
. https   wusfnews wusf usf edu environment 2021 08 20 high concentrations of red tide lingering along some beaches in tampa bay area",0.0
2021-08,"Florida Fish and Wildlife also reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. Increased fish kills suspected to be related to red tide were also reported.  #swfl . https   news wgcu org 2021 02 11 red tide report",-0.296
2021-09,"@TB_Times Pasco can’t even keep up on utilities for their current residents and just dumped 18 MILLION gallons of wastewater into our Gulf even tho we’ve suffocated from Red Tide since MAY…STOP expanding past your competence &amp; resources, Pasco! You’re killing everything we love about FL!. ",-0.5399
2021-09,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",0.0
2021-09,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",0.0
2021-09,"RT @wusf: Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",0.0
2021-09,"RT @wusf: Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",0.0
2021-10,"How about #RedTide? 

From @MyFWC, blooms were found in 47 samples this past week: 

16 in + offshore of Pinellas
11 in Sarasota County
5 in + offshore of Pasco
5 in Manatee County
5 in + offshore Franklin County
2 offshore of Dixie
2 off Levy
1 in Charlotte

(none on east coast). ",0.0
2021-10,"RT @MaxChesnes: How about #RedTide? 

From @MyFWC, blooms were found in 47 samples this past week: 

16 in + offshore of Pinellas
11 in Sarasota County
5 in + offshore of Pasco
5 in Manatee County
5 in + offshore Franklin County
2 offshore of Dixie
2 off Levy
1 in Charlotte

(none on east coast). ",0.0
2022-07,"A “sudden” leak in Piney Point causes massive red tide in 2021. “Suddenly” thousands of giant African land snails end up in Pasco County in 2022 after being completely eradicated last year. Yep, completely normal stuff. . https   twitter com florida_grand status 1545144534790807553 photo 1",-0.0516
2022-07,"RT @florida_grand: A “sudden” leak in Piney Point causes massive red tide in 2021. “Suddenly” thousands of giant African land snails end up in Pasco County in 2022 after being completely eradicated last year. Yep, completely normal stuff. . https   twitter com florida_grand status 1545144534790807553 photo 1",-0.0516
2022-12,@SeeYaDudeBrand Debating risk in NEW PORT RICHEY fl red tide seems risky. ,-0.4404
