text,username,time,image,location,engagement,label
"#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ",JessDoudrick,2019-01-07,https://pbs.twimg.com/profile_images/1062406118822080512/IFOf0OaE_normal.jpg,Pasco,3,
Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida,Mistyfied352,2021-08-13,https://pbs.twimg.com/profile_images/1613181202705309702/vu_1GNwq_normal.jpg,Hillsborough,752,
"@buf2srq2 @SenRickScott Exactly, there’s a direct line from the red tide experienced on Sarasota’s beaches and the 80 sugar lobbyists in Tallahassee. Both senators are in their pockets .@marcorubio. ",stein_re,2022-12-26,https://pbs.twimg.com/profile_images/1588559775368974339/P_WiXcoP_normal.jpg,Sarasota,177,
@WhySharksMatter Sounds like my trip down to see my mother (also surf fishing trip) will mostly be centered around fixing her mailbox.. ,DSiegel51,2022-12-15,https://pbs.twimg.com/profile_images/866693544366546944/aEmUZ4ua_normal.jpg,Pinellas,82,
"Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE and PINELLAS counties. Conditions may vary. For latest updates at individual beaches, see . . https   go usa gov xMzx5. https   twitter com NWSTampaBay status 1606273189662769155 photo 1",NWSTampaBay,2022-12-23,https://pbs.twimg.com/profile_images/875684318441385984/xXJdcbmq_normal.jpg,Pinellas,14135,
"To give you a sense of the Red Tide plaguing #StPetersburg, here are photos of the water behind our home.

Everywhere you see a white speck is a dead fish bobbing in the water. . https   twitter com PeterSchorschFL status 1415351051214106627 photo 1",PeterSchorschFL,2021-07-14,https://pbs.twimg.com/profile_images/1608216134850846720/KPutQQoI_normal.jpg,Pinellas,88,
"Water temp at Clearwater Beach is 56°, which is about as cold as it usually gets, Was 73° last week. Hopefully, colder Gulf water helps red tide situation. #Florida. ",PaulFox13,2022-12-27,https://pbs.twimg.com/profile_images/1077301300323332096/jAtHuEpo_normal.jpg,Pinellas,18775,
I've run thousands of miles on Siesta Key Beach over the years and I've never seen a summertime Sunday this dead. #RedTide . https   twitter com ChrisA0213 status 1028644651115405312 photo 1,ChrisA0213,2018-08-12,https://pbs.twimg.com/profile_images/3125953815/46594f88e037bff376dc363b12423668_normal.jpeg,Sarasota,337,
#RedTide Cleanup @SRQCountyGov has picked up 132.64 tons off of #Sarasota beaches #deadfish since August 1st and counting! @MoteMarineLab @MyFWC . https   twitter com IMascarenas status 1030464536833404928 video 1,IMascarenas,2018-08-17,https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg,Sarasota,300,
"RT @SKeelerTimes: You afraid of red tide coming to Tampa Bay beaches? Here's what we saw today on Anna Maria Island. All beaches open, people in water, north to south. No smell on Gulf side. Different story on inter coastal side. Thousands of dead fish floating and smelly.@TB_Times #flwx #RedTide . https   twitter com SKeelerTimes status 1026544005075464192 photo 1",TB_TimesCurso,2018-08-06,https://pbs.twimg.com/profile_images/1086761274120331264/a8SV4Q83_normal.jpg,Manatee,40,
"“It’s here. It’s bad,"" @MyFWC director said today of Red Tide in Tampa Bay. And ""there's not much we can do"" now other than pick up dead fish. @tb_times . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",ZackSampson,2021-07-13,https://pbs.twimg.com/profile_images/560772860545757185/UJ0f-WFA_normal.jpeg,Pinellas,75,
"Federal @SBAgov disaster low-interest loans now available to #Pinellas, #Pasco county businesses impacted by #redtide. Same loans made avail to #Manatee, #Sarasota county biz's earlier this month.  @10NewsWTSP . https   www wtsp com article news red tide federal disaster loans now available to pinellas pasco county businesses impacted by red tide 67 597512847. https   twitter com joshsidorowicz status 1044177126197538816 video 1",JoshWTSP,2018-09-24,https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg,Pasco,4,media
Dead dolphins/manatees/turtles/800+tons of dead fish pile up on Florida’s shorelines in the states worst “red tide” algae bloom. Scientists warned Ron DeSantis this would happen if he dump nutrient-rich wastewater—contaminated by former fertilizer plant Piney Point into Tampa Bay . https   twitter com FriendEden100 status 1416362891251535873 photo 1,FriendEden100,2021-07-17,https://pbs.twimg.com/profile_images/608756489839345664/-1ZYKAce_normal.jpg,Hillsborough,1056,
"At least 600 tons of sea life have been killed by a red tide along Tampa Bay's shore.

Ocean scientists say an algae bloom of this size and intensity shouldn't be happening right now.
. https   www npr org 2021 07 13 1015312707 a summer red tide has left hundreds of tons of dead fish along tampa bays shore",NPR,2021-07-14,https://pbs.twimg.com/profile_images/1419704144026296333/ms3D5ipo_normal.jpg,Hillsborough,587,
"A “sudden” leak in Piney Point causes massive red tide in 2021. “Suddenly” thousands of giant African land snails end up in Pasco County in 2022 after being completely eradicated last year. Yep, completely normal stuff. . https   twitter com florida_grand status 1545144534790807553 photo 1",florida_grand,2022-07-07,https://pbs.twimg.com/profile_images/1462849129546137604/LCsAEq5D_normal.jpg,Pasco,3,
Beach hazards are in place and people should not go in the water at Pinellas County Beaches. Red tide can cause respiratory sicknesses. Pasco &amp; Hillsborough counties have also reported fish kills in the past 10 days. …/2. ,Chelsea4Florida,2021-07-11,https://pbs.twimg.com/profile_images/1303054321601445890/NDPUbtCR_normal.jpg,Pasco,2,
"Toxic red tide algae drifts up the Florida coastline, killing hundreds of thousands of fish near Tampa Bay . https   www washingtonpost com science 2018 09 09 toxic red tide algae moves north near tampa bay killing hundreds thousands fish",washingtonpost,2018-09-10,https://pbs.twimg.com/profile_images/1060271522319925257/fJKwJ0r2_normal.jpg,Hillsborough,260,other
"RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",PascoGovAffairs,2021-07-22,https://pbs.twimg.com/profile_images/1588560871466352642/Pup_sqza_normal.jpg,Pasco,2,
RT @AndrewGillum: This is an environmental disaster on Rick Scott’s watch. I promise to help clean it up as your next Governor. . https   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836,BentInfinity,2018-09-09,https://pbs.twimg.com/profile_images/1466872541725741057/z0HcwLeF_normal.jpg,Pinellas,5729,
"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",wusf,2021-09-18,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,Pasco,4,
"Sarasota residents see some respite from red tide, but bloom worsens in Pinellas . https   www heraldtribune com story news environment 2022 12 20 sarasota sees respite from red tide but bloom worsens in pinellas 69741057007",HeraldTribune,2022-12-20,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,Pinellas,432,
"RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",BN9,2019-02-05,https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg,Pasco,5,media
"SkyFox view of red tide bloom along Longboat Key, Sarasota, Florida.
@kkuizon will have an update
at 6PM on @FOX13News . https   twitter com LarryToweTV status 1025486404447608833 video 1",LarryToweTV,2018-08-03,https://pbs.twimg.com/profile_images/2666560011/ca6cc07c5cdce398fa0957be56cf16ff_normal.png,Manatee,61,media
"Red tide blooms detected in 30 samples last week: 18 in and offshore of Pinellas County, one in Hillsborough County, four in Manatee County, four in Sarasota County, two in Charlotte County, and one offshore of Monroe County. Respiratory issues at the beach? Call 1-800-222-1222. . https   twitter com FloridaPoison status 1604854567920975873 photo 1",FloridaPoison,2022-12-19,https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Manatee,112,
"1/ The Red Tide algae bloom that's been brewing since November finally hit Tampa Bay 10 days ago. The worst outbreak of #RedTide in a decade, the bloom has already wreaked havoc on local wildlife and businesses. 

Here's a thread of what we know and what could be next. . https   twitter com TB_Times status 1042200473271513088 photo 1",TB_Times,2018-09-18,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Hillsborough,277,media
Never seen sting rays killed off like this in a #redtide fishkill. . https   twitter com JDeleon1012 status 1030491906214703104 video 1,JDeleon1012,2018-08-17,https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg,Manatee,520,
"COQUINA BEACH, Fla. — The stench hits first, uncomfortable at best and gag-inducing at worst. Then comes a small tickle in the back of the throat that won’t go away, via @djinisinabottle  . https   www nytimes com 2021 07 21 us red tide florida dead fish html",PatriciaMazzei,2021-07-21,https://pbs.twimg.com/profile_images/1913872950/IMG_0081-copy_normal.jpg,Manatee,59,
"More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",FLSportsCoast,2021-07-22,https://pbs.twimg.com/profile_images/1103605272340283392/2q5Bqh1U_normal.png,Pasco,3,
RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1,calusawater,2021-06-24,https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg,Pasco,2,
"RT @mikevansickler: BREAKING NEWS: Pinellas County environmental officials are reporting hundreds of thousands of dead fish, confirming that Red Tide has reached the Tampa Bay area. via @mareevs, @mack_oxenden @TB_Times

 . http   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836",fineout,2018-09-08,https://pbs.twimg.com/profile_images/1140262782933356551/V1OACUJi_normal.png,Pinellas,182,
VENICE — Health officials in Sarasota County have lifted the red tide advisory. . https   www yoursun com venice news red tide clears out of regional waters article_16bbb6a4 8216 11ed bc56 3b545d6470b2 html,VeniceGondolier,2022-12-24,https://pbs.twimg.com/profile_images/1179792610740916225/djtp8G_n_normal.jpg,Sarasota,126,
RT @IMascarenas: #RedTide Cleanup @SRQCountyGov has picked up 132.64 tons off of #Sarasota beaches #deadfish since August 1st and counting! @MoteMarineLab @MyFWC . https   twitter com IMascarenas status 1030464536833404928 video 1,BRhodes83,2018-08-17,https://pbs.twimg.com/profile_images/1166527412680609792/b-CQtE8q_normal.jpg,Sarasota,145,
"RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",unklekerri,2021-06-24,https://pbs.twimg.com/profile_images/1310601426729656322/ImcPiSj1_normal.jpg,Pasco,2,
"Red Tide #Update:  Blooms were detected in 11 samples: four in Pinellas County, four in Manatee County, and three in Sarasota County. Reports of fish kills and respiratory irritation suspected to be related to red tide were reported by beach goers.  Symptoms? Call 1-800-222-1222. . https   twitter com FloridaPoison status 1608841463424499712 video 1",FloridaPoison,2022-12-30,https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Manatee,126,
"Toxic algae bloom on Florida's coast ravages marine life: ""This is an absolute nightmare"" . https   www cbsnews com news red tide toxic algae tampa bay florida",CBSNews,2021-07-27,https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_normal.jpg,Hillsborough,250,
"A damn shame. A typical afternoon beach stroll in #Florida currently

#RedTide #SummerOfDeath #GoliathGrouper #AnnaMariaIsland #Sanibel #Sarasota #FortMyers #Englewood #BocaGrande #Captiva . https   twitter com gporter812 status 1026337429572263938 photo 1",gporter812,2018-08-06,https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg,Manatee,38,
"#RedTide detected in Manatee County waters. If #PineyPoint's dirty water hits it, it could get a lot worse.

. https   www bradenton com news local article250894409 html",MRMasferrer,2021-04-23,https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg,Manatee,40,other
Hundreds gather along Anna Maria Island beach in demonstration against red tide.  . https   hrld us 2MEUCQ6. https   twitter com MiamiHerald status 1028720601173819394 photo 1,MiamiHerald,2018-08-12,https://pbs.twimg.com/profile_images/1422195046145830918/EapWMzbQ_normal.jpg,Manatee,66,
"Video taken today by ABC 7 in #Sarasota of #Florida's top beach destination: #SiestaKey. This is a white sand beach, today the sand is brown, the water is red and the smell of death lingers for miles. #RedTide is impacting Florida's top economic driver - tourism. . https   twitter com altNOAA status 1024732822681124870 video 1",altNOAA,2018-08-01,https://pbs.twimg.com/profile_images/824692083180986368/ghs8RK-P_normal.jpg,Sarasota,464,other
"Red tide has been creeping north along the Gulf Coast since Hurricane Ian inundated large portions of Collier and Lee counties.
. https   wusfnews wusf usf edu environment 2022 12 16 red tide continues to march northward along pinellas gulf coast",wusf,2022-12-17,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,Pinellas,243,
"The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",PascoCountyPIO,2021-06-30,https://pbs.twimg.com/profile_images/747460336366792704/LtjBsB9A_normal.jpg,Pasco,5,
"RT @KellieCowan: Now that the sun has come up we can really see the extent of death on Siesta Key beach. Florida’s southwest waterways are being rocked by red tide and a separate toxic algae bloom, which is believed to be linked to discharge from Lake Okeechobee . https   twitter com KellieCowan status 1024974288602972162 video 1",FOX13News,2018-08-02,https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg,Sarasota,398,media
"The beach was packed with people watching the sunset Monday evening, despite high levels of red tide being detected off the coast.  . https   www fox13news com news christmas cold snap could alleviate red tide along pinellas beaches",FOX13News,2022-12-20,https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg,Pinellas,2109,media
"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",Peveeta_FL,2019-02-05,https://pbs.twimg.com/profile_images/1445479762437173248/eToQVdKc_normal.jpg,Pasco,13,other
RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida,Bullsranch99,2021-08-13,https://pbs.twimg.com/profile_images/1474375645052481538/6X9X7SQF_normal.jpg,Hillsborough,321,
"Red tide conditions improve significantly compared to earlier in autumn. The last reading at Stephens Point found high levels on December 9, but we'll see if the next update is similar. South Charlotte and South Sarasota counties have seen the biggest improvements.
#FLwx . https   twitter com MarcoLaMannoWX status 1603736756670578692 photo 1",MarcoLaMannoWX,2022-12-16,https://pbs.twimg.com/profile_images/1039147550362755073/MV9C8qBb_normal.jpg,Sarasota,320,
"@StephenKing @daretothink53 #StPete, #StPeteBeach and #manatee County areas are using shrimp boats to clean up dead fish. Thanks for getting word out on both. . https   www tampabay com news environment 2021 07 22 with tampa bay in grip of red tide shrimpers turn their nets toward death",5wa,2021-08-03,https://pbs.twimg.com/profile_images/1337867242529284097/2bo5T07L_normal.jpg,Manatee,75,
"""From above, the toxic algal blooms lingered for miles just offshore of Pinellas County this weekend""
We flew above the Red Tide blooms offshore of Tampa Bay. Here’s how it looks. . https   www tampabay com news environment 2022 12 19 how long does red tide last florida 2022 fwc",EddieGreatLakes,2022-12-20,https://pbs.twimg.com/profile_images/1541807772949413894/GJHtWLbB_normal.jpg,Hillsborough,622,
"So disheartening to see the extent of #redtide along our coasts in Pinellas. This requires aggressive and comprehensive pollution-reduction strategies. Likely, pollution from #HurricaneIan is contributing to this bloom. . https   twitter com TB_Times status 1605555710024192000",LindsayCrossFL,2022-12-23,https://pbs.twimg.com/profile_images/1028683558704082945/KRgbnvPd_normal.jpg,Pinellas,1175,
"Florida is facing two major crises right now: 

The fastest rising COVID cases in the country - 45,000 just this week. And Red Tide that's creating a disaster in Tampa Bay.

But @GovRonDeSantis isn't leading. He's out of state, running for President. Florida deserves better.. ",CharlieCrist,2021-07-18,https://pbs.twimg.com/profile_images/1551679634655379458/ox6XoGVL_normal.jpg,Hillsborough,1953,
"RT @altNOAA: I don't know why Rick Scott would think he would be with friends in a town that has been devastated by Red Tide; but he learned a hard lesson today in Venice, #Florida!  No to #RedTideRick and lets fix this damn algae problem!
. https   www orlandoweekly com Blogs archives 2018 09 17 rick scott bood out of restaurant over floridas red tide crisis",YaffaDina,2018-09-17,https://pbs.twimg.com/profile_images/1514428883218616323/dtVjPGty_normal.jpg,Sarasota,127,
"No one has been covering the #redtide crisis in Bradenton like the @BradentonHerald -- especially staff members @RCCallihan @SamPutterman @saranealeigh @jajones1 @JDeleon1012 @Gsabella @urbanmark2014 @RBallogg @tompkinscondie @MGarbett52 

. https   www bradenton com news local article217288995 html",MRMasferrer,2018-08-27,https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg,Manatee,41,other
RT @10NewsWTSP: Latest red tide map shows bloom stretches along length of Pinellas County . https   on wtsp com 2xkIZqU,gatoraddie,2018-09-14,https://pbs.twimg.com/profile_images/1037607116004057088/EqtmGFtF_normal.jpg,Pasco,3,
"Long boat key, Florida is a barrier island dealing with 90+ tons of dead fish from red tide. 
Even though the fish are cleaned up, red tide still affects the respiratory system.
#DemCastFL #DemVoice1 #ONEV1 #wtpBLUE #Fresh 

. https   www yourobserver com article longboat key deals with on and off red tide conditions",eileenvan55,2021-08-05,https://pbs.twimg.com/profile_images/1575945408664174648/PlWcK-Ah_normal.jpg,Manatee,157,other
@PaulFox13 My daughter is a marine scientist and she said the colder water won't help red tide. The problem is what is in the water. 😢. ,JeanneRae49,2022-12-27,https://pbs.twimg.com/profile_images/1636049438429904896/nJBiWxnm_normal.jpg,Pinellas,251,other
"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",Tamiami813,2021-07-20,https://pbs.twimg.com/profile_images/1376604721562144770/FwuI2Og3_normal.jpg,Pasco,3,
"RT @ErinBrockovich: You know why I’m right so damn often. Because I’ve seen it all before. 

When you pump dangerous amounts of contaminated water from Piney Point into Tampa Bay to prevent a catastrophe you’re gonna create another one. 

Pissed off yet?? I Am!! 

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",BeautifulShy_RS,2021-07-13,https://pbs.twimg.com/profile_images/1581713535326769152/Vfr7_Aqm_normal.jpg,Pinellas,345,
RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,TellisMae,2018-09-11,https://pbs.twimg.com/profile_images/908825525782810624/UoepTJSS_normal.jpg,Pinellas,146,other
"Not sure I've said this in a few days, but thank you for your patience, St. Pete. I know this red tide is a pain. It will go away, and in the interim we'll do our best to keep our shores and waterways clean.. ",Kriseman,2021-07-18,https://pbs.twimg.com/profile_images/1479660818409082890/kB9c4BD4_normal.jpg,Pinellas,178,
"Some photos from Saturday's flight (thanks  @SouthWings/@Surfrider) 

 . https   www tampabay com news environment 2022 12 19 how long does red tide last florida 2022 fwc. https   twitter com MaxChesnes status 1604937004428382208 photo 1",MaxChesnes,2022-12-19,https://pbs.twimg.com/profile_images/1642548435302612992/iNQuGQwC_normal.jpg,Hillsborough,442,media
"If you thought you wanted to move to Tampa/ st Pete, think again. The “natural red tide” is not natural. No one has done ANYTHING about the Piney point phosphate plant that burst into our bay back in April. Remember that thing I was bitching about? Yeah. That. . https   twitter com littlekeish status 1416037970868637699 video 1",littlekeish,2021-07-16,https://pbs.twimg.com/profile_images/1622198400035717122/oRypfCyu_normal.jpg,Pinellas,85,
"RT @BillWeirCNN: ""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",harleykatt,2021-06-24,https://pbs.twimg.com/profile_images/1595843842141462529/n4ILkxSb_normal.jpg,Pasco,2,
"We also took a pass over the Sanibel area, which was ravaged by Category 4 Hurricane Ian in September  

Left: Sanibel Causeway 
Right: Sanibel Lighthouse . https   twitter com MaxChesnes status 1604178941450805248 photo 1",MaxChesnes,2022-12-17,https://pbs.twimg.com/profile_images/1642548435302612992/iNQuGQwC_normal.jpg,Hillsborough,740,media
I just had a lady call my chickfila to ask if the red tide had hit St Pete beach because she tried to call city hall and they didn’t answer. So I gave her the run down of what it is and what it’s forecasted to do. ,RobertSteegLife,2018-08-13,https://pbs.twimg.com/profile_images/1491070410972147714/AnR34FcD_normal.jpg,Pinellas,80,other
The red tide blooms brought to the Sarasota area by Hurricane Ian have worsened over the past week. . https   thebradentontimes com red tide worsens as bloom continues north p25603 158 htm,BradentonTimes,2022-12-16,https://pbs.twimg.com/profile_images/1483887619452936196/UDG-eMxZ_normal.jpg,Sarasota,287,media
"More than 5,000 loggerhead, green and other sea turtle nests have been recorded in the Sarasota area, breaking a local record. More via @10NewsWTSP. . https   on wtsp com 2KBcxaD",oceana,2019-08-11,https://pbs.twimg.com/profile_images/1595149400514387970/SfASz7Qi_normal.jpg,Sarasota,170,
"Scallop season is underway in Pasco County! Luckily, red tide isn’t causing too many problems for people out here right now. @MyFWC recommends staying away from areas with med-high concentrations. You can check all that on their daily sampling maps on  . https   www abcactionnews com. https   twitter com McKennaKingTV status 1416883307573350407 photo 1",McKennaKingTV,2021-07-18,https://pbs.twimg.com/profile_images/1579258742171963392/XPV3BQZL_normal.jpg,Pasco,6,media
"A beautiful day to experience the warm tropical waters along #AnnaMariaIsland, with NO Red Tide concerns. Summer sunshine galore! #SRQ #Bradenton . https   twitter com JustinMosely status 1022927478858428416 photo 1",JustinMosely,2018-07-27,https://pbs.twimg.com/profile_images/735280441276653568/cCppm2Dm_normal.jpg,Manatee,48,
"Over the next 36 hours, @noaacoastalsci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in PINELLAS county. Conditions may vary. For latest updates at individual beaches, see . . https   go usa gov xMzx5. https   twitter com NWSTampaBay status 1604839710840479745 photo 1",NWSTampaBay,2022-12-19,https://pbs.twimg.com/profile_images/875684318441385984/xXJdcbmq_normal.jpg,Pinellas,5306,
"As I travel through Tampa Bay, one thing is clear: #RedTide is an emergency here — whether @GovRonDeSantis declares one or not.

We cannot keep putting this environmental crisis on the backs of cities and counties — we need state coordination to help clean up our waters. . https   twitter com NikkiFriedFL status 1419751575116029952 video 1",NikkiFriedFL,2021-07-26,https://pbs.twimg.com/profile_images/1095714082794151938/iNGylUmF_normal.png,Hillsborough,1381,
High levels of red tide have returned to Sarasota/Manatee counties. @JustinRogersTV snapped these photos at Manasota Beach. . https   twitter com WFLAAllyson status 1450168651680714756 photo 1,WFLAAllyson,2021-10-18,https://pbs.twimg.com/profile_images/1058057937623703555/fF_sQFWW_normal.jpg,Manatee,49,
Red tide creeping north. This is on the north end of Anna Maria Island. Mote Marine has found several dead dolphins today. 📸: @8_plamison #RedTide . https   twitter com WFLAAvery status 1027273790210932737 photo 1,WFLAAvery,2018-08-08,https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg,Manatee,40,media
Hundreds come out this morning in downtown #StPetersburg  calling for state action to combat the Red Tide crisis going on here. . https   twitter com MitchPerry18 status 1416424484320563202 photo 1,MitchPerry18,2021-07-17,https://pbs.twimg.com/profile_images/1111775859571113984/wfEy6Gbj_normal.png,Pinellas,147,
I’ll have more details on how it’s hoped these little guys can help with #RedTide recovery coming up on @BN9 at 5:00. . https   twitter com SarahBlazonis status 1092839537108234242 video 1,SarahBlazonis,2019-02-05,https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg,Pasco,5,media
"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",LeChatNoire4,2021-07-02,https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg,Pasco,3,
"Yikes!  This is where I live. Harbourside Condo complex, South Pasadna and St. Pete Beach. They didn't mention this in the realtor pitch. A Red Tide nightmare. @TB_Times #redtide #pinellasbeaches #stinky #florida . https   twitter com SKeelerTimes status 1041787885953982465 photo 1",SKeelerTimes,2018-09-17,https://pbs.twimg.com/profile_images/1232520706291838976/JoKFn6g6_normal.jpg,Pinellas,100,other
@SeeYaDudeBrand Debating risk in NEW PORT RICHEY fl red tide seems risky. ,timothy60180015,2022-12-28,https://pbs.twimg.com/profile_images/1591239664849113089/jjyMP8cc_normal.jpg,Pasco,5,other
"Red Tide bad in Sarasota, lots of birds and dolphin feasting on dead fish. Air acrid on the Intercostal . https   twitter com GeraldoRivera status 1599219702617837569 photo 1",GeraldoRivera,2022-12-04,https://pbs.twimg.com/profile_images/565927841381253120/-iHS2dYA_normal.jpeg,Sarasota,167,media
"Red tide is destroying ecosystems in the Tampa Bay Area, 15 tons of dead fish have been reported in the past 10 days. I’ve asked @GovRonDeSantis to issue an executive order to address this emergency — our water quality must come before politics. . https   twitter com NikkiFried status 1414688443502891020 photo 1",NikkiFried,2021-07-12,https://pbs.twimg.com/profile_images/1622319171550715906/Yv95H12v_normal.jpg,Hillsborough,7721,
"BREAKING NEWS: Pinellas County environmental officials are reporting hundreds of thousands of dead fish, confirming that Red Tide has reached the Tampa Bay area. via @mareevs, @mack_oxenden @TB_Times

 . http   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836",mikevansickler,2018-09-08,https://pbs.twimg.com/profile_images/1528749181875150848/TeMwYNUv_normal.jpg,Hillsborough,356,
"RT @NikkiFried: Red tide is destroying ecosystems in the Tampa Bay Area, 15 tons of dead fish have been reported in the past 10 days. I’ve asked @GovRonDeSantis to issue an executive order to address this emergency — our water quality must come before politics. . https   twitter com NikkiFried status 1414688443502891020 photo 1",HockeyFanGirl12,2021-07-12,https://pbs.twimg.com/profile_images/543170177018257409/ky3gA0CL_normal.jpeg,Hillsborough,1846,other
"Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in MANATEE and PINELLAS counties. Conditions may vary. For latest updates at individual beaches, see . . https   go usa gov xMzx5. https   twitter com NWSTampaBay status 1605917027054534656 photo 1",NWSTampaBay,2022-12-22,https://pbs.twimg.com/profile_images/875684318441385984/xXJdcbmq_normal.jpg,Pinellas,7256,
